freq,v_out1,v_out2,v_out3,v_out4,v_out5,v_out6,v_out7,v_out numF 73  (V),v_out numF 82  (V),v_out numF 91  (V),v_out numF 100  (V),/v_in numF 10  (V),/v_in numF 19  (V),/v_in numF 28  (V),/v_in numF 37  (V),/v_in numF 46  (V),/v_in numF 55  (V),/v_in numF 64  (V),/v_in numF 73  (V),/v_in numF 82  (V),/v_in numF 91  (V),v_in
18.62E6,1.514E-6,797.0E-9,540.9E-9,409.4E-9,329.3E-9,275.4E-9,236.7E-9,207.5E-9,184.7E-9,166.5E-9,151.5E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
19.05E6,1.512E-6,795.9E-9,540.2E-9,408.8E-9,328.9E-9,275.1E-9,236.4E-9,207.2E-9,184.5E-9,166.3E-9,151.3E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
19.50E6,1.510E-6,795.0E-9,539.5E-9,408.3E-9,328.5E-9,274.7E-9,236.1E-9,207.0E-9,184.3E-9,166.1E-9,151.1E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
19.95E6,1.508E-6,794.0E-9,538.9E-9,407.9E-9,328.1E-9,274.4E-9,235.8E-9,206.7E-9,184.1E-9,165.9E-9,150.9E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
20.42E6,1.506E-6,793.1E-9,538.3E-9,407.4E-9,327.7E-9,274.1E-9,235.6E-9,206.5E-9,183.9E-9,165.7E-9,150.8E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
20.89E6,1.505E-6,792.3E-9,537.7E-9,407.0E-9,327.4E-9,273.8E-9,235.3E-9,206.3E-9,183.7E-9,165.5E-9,150.6E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
21.38E6,1.503E-6,791.5E-9,537.2E-9,406.5E-9,327.0E-9,273.5E-9,235.1E-9,206.1E-9,183.5E-9,165.3E-9,150.4E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
21.88E6,1.502E-6,790.7E-9,536.6E-9,406.1E-9,326.7E-9,273.2E-9,234.8E-9,205.9E-9,183.3E-9,165.2E-9,150.3E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
22.39E6,1.500E-6,789.9E-9,536.1E-9,405.7E-9,326.4E-9,273.0E-9,234.6E-9,205.7E-9,183.1E-9,165.0E-9,150.2E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
22.91E6,1.499E-6,789.2E-9,535.6E-9,405.4E-9,326.1E-9,272.7E-9,234.4E-9,205.5E-9,182.9E-9,164.9E-9,150.0E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
23.44E6,1.498E-6,788.5E-9,535.2E-9,405.0E-9,325.8E-9,272.5E-9,234.2E-9,205.3E-9,182.8E-9,164.7E-9,149.9E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
23.99E6,1.497E-6,787.9E-9,534.7E-9,404.7E-9,325.5E-9,272.3E-9,234.0E-9,205.2E-9,182.6E-9,164.6E-9,149.8E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
24.55E6,1.495E-6,787.3E-9,534.3E-9,404.4E-9,325.3E-9,272.1E-9,233.8E-9,205.0E-9,182.5E-9,164.4E-9,149.6E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
25.12E6,1.494E-6,786.7E-9,533.9E-9,404.1E-9,325.0E-9,271.9E-9,233.6E-9,204.8E-9,182.4E-9,164.3E-9,149.5E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
25.70E6,1.493E-6,786.1E-9,533.5E-9,403.8E-9,324.8E-9,271.7E-9,233.5E-9,204.7E-9,182.2E-9,164.2E-9,149.4E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
26.30E6,1.492E-6,785.6E-9,533.2E-9,403.5E-9,324.6E-9,271.5E-9,233.3E-9,204.5E-9,182.1E-9,164.1E-9,149.3E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
26.92E6,1.491E-6,785.0E-9,532.8E-9,403.2E-9,324.4E-9,271.3E-9,233.2E-9,204.4E-9,182.0E-9,164.0E-9,149.2E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
27.54E6,1.490E-6,784.6E-9,532.5E-9,403.0E-9,324.2E-9,271.1E-9,233.0E-9,204.3E-9,181.9E-9,163.9E-9,149.1E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
28.18E6,1.489E-6,784.1E-9,532.1E-9,402.7E-9,324.0E-9,271.0E-9,232.9E-9,204.2E-9,181.8E-9,163.8E-9,149.0E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
28.84E6,1.488E-6,783.6E-9,531.8E-9,402.5E-9,323.8E-9,270.8E-9,232.7E-9,204.0E-9,181.6E-9,163.7E-9,149.0E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
29.51E6,1.488E-6,783.2E-9,531.5E-9,402.3E-9,323.6E-9,270.7E-9,232.6E-9,203.9E-9,181.5E-9,163.6E-9,148.9E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
30.20E6,1.487E-6,782.8E-9,531.3E-9,402.1E-9,323.4E-9,270.5E-9,232.5E-9,203.8E-9,181.5E-9,163.5E-9,148.8E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
30.90E6,1.486E-6,782.4E-9,531.0E-9,401.9E-9,323.3E-9,270.4E-9,232.4E-9,203.7E-9,181.4E-9,163.4E-9,148.7E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
31.62E6,1.485E-6,782.0E-9,530.7E-9,401.7E-9,323.1E-9,270.2E-9,232.2E-9,203.6E-9,181.3E-9,163.3E-9,148.6E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
32.36E6,1.485E-6,781.6E-9,530.5E-9,401.5E-9,323.0E-9,270.1E-9,232.1E-9,203.5E-9,181.2E-9,163.3E-9,148.6E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
33.11E6,1.484E-6,781.3E-9,530.3E-9,401.3E-9,322.8E-9,270.0E-9,232.0E-9,203.4E-9,181.1E-9,163.2E-9,148.5E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
33.88E6,1.483E-6,781.0E-9,530.0E-9,401.1E-9,322.7E-9,269.9E-9,231.9E-9,203.3E-9,181.0E-9,163.1E-9,148.5E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
34.67E6,1.483E-6,780.7E-9,529.8E-9,401.0E-9,322.5E-9,269.8E-9,231.8E-9,203.3E-9,181.0E-9,163.1E-9,148.4E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
35.48E6,1.482E-6,780.4E-9,529.6E-9,400.8E-9,322.4E-9,269.7E-9,231.8E-9,203.2E-9,180.9E-9,163.0E-9,148.3E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
36.31E6,1.482E-6,780.1E-9,529.4E-9,400.7E-9,322.3E-9,269.6E-9,231.7E-9,203.1E-9,180.8E-9,162.9E-9,148.3E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
37.15E6,1.481E-6,779.8E-9,529.2E-9,400.5E-9,322.2E-9,269.5E-9,231.6E-9,203.0E-9,180.8E-9,162.9E-9,148.2E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
38.02E6,1.481E-6,779.5E-9,529.1E-9,400.4E-9,322.1E-9,269.4E-9,231.5E-9,203.0E-9,180.7E-9,162.8E-9,148.2E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
38.90E6,1.480E-6,779.3E-9,528.9E-9,400.3E-9,322.0E-9,269.3E-9,231.4E-9,202.9E-9,180.6E-9,162.8E-9,148.1E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
39.81E6,1.480E-6,779.0E-9,528.7E-9,400.1E-9,321.9E-9,269.2E-9,231.4E-9,202.8E-9,180.6E-9,162.7E-9,148.1E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
40.74E6,1.479E-6,778.8E-9,528.6E-9,400.0E-9,321.8E-9,269.1E-9,231.3E-9,202.8E-9,180.5E-9,162.7E-9,148.0E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
41.69E6,1.479E-6,778.6E-9,528.4E-9,399.9E-9,321.7E-9,269.1E-9,231.2E-9,202.7E-9,180.5E-9,162.6E-9,148.0E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
42.66E6,1.478E-6,778.4E-9,528.3E-9,399.8E-9,321.6E-9,269.0E-9,231.2E-9,202.7E-9,180.4E-9,162.6E-9,148.0E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
43.65E6,1.478E-6,778.2E-9,528.1E-9,399.7E-9,321.5E-9,268.9E-9,231.1E-9,202.6E-9,180.4E-9,162.5E-9,147.9E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
44.67E6,1.478E-6,778.0E-9,528.0E-9,399.6E-9,321.4E-9,268.8E-9,231.0E-9,202.6E-9,180.3E-9,162.5E-9,147.9E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
45.71E6,1.477E-6,777.8E-9,527.9E-9,399.5E-9,321.4E-9,268.8E-9,231.0E-9,202.5E-9,180.3E-9,162.5E-9,147.8E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
46.77E6,1.477E-6,777.6E-9,527.7E-9,399.4E-9,321.3E-9,268.7E-9,230.9E-9,202.5E-9,180.3E-9,162.4E-9,147.8E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
47.86E6,1.477E-6,777.4E-9,527.6E-9,399.3E-9,321.2E-9,268.7E-9,230.9E-9,202.4E-9,180.2E-9,162.4E-9,147.8E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
48.98E6,1.476E-6,777.3E-9,527.5E-9,399.2E-9,321.1E-9,268.6E-9,230.8E-9,202.4E-9,180.2E-9,162.4E-9,147.7E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
50.12E6,1.476E-6,777.1E-9,527.4E-9,399.2E-9,321.1E-9,268.5E-9,230.8E-9,202.3E-9,180.1E-9,162.3E-9,147.7E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
51.29E6,1.476E-6,776.9E-9,527.3E-9,399.1E-9,321.0E-9,268.5E-9,230.7E-9,202.3E-9,180.1E-9,162.3E-9,147.7E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
52.48E6,1.475E-6,776.8E-9,527.2E-9,399.0E-9,321.0E-9,268.4E-9,230.7E-9,202.3E-9,180.1E-9,162.3E-9,147.7E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
53.70E6,1.475E-6,776.7E-9,527.1E-9,398.9E-9,320.9E-9,268.4E-9,230.7E-9,202.2E-9,180.0E-9,162.2E-9,147.6E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
54.95E6,1.475E-6,776.5E-9,527.0E-9,398.9E-9,320.8E-9,268.3E-9,230.6E-9,202.2E-9,180.0E-9,162.2E-9,147.6E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
56.23E6,1.475E-6,776.4E-9,526.9E-9,398.8E-9,320.8E-9,268.3E-9,230.6E-9,202.2E-9,180.0E-9,162.2E-9,147.6E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
57.54E6,1.474E-6,776.3E-9,526.8E-9,398.7E-9,320.7E-9,268.3E-9,230.5E-9,202.1E-9,179.9E-9,162.1E-9,147.6E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
58.88E6,1.474E-6,776.1E-9,526.8E-9,398.7E-9,320.7E-9,268.2E-9,230.5E-9,202.1E-9,179.9E-9,162.1E-9,147.5E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
60.26E6,1.474E-6,776.0E-9,526.7E-9,398.6E-9,320.6E-9,268.2E-9,230.5E-9,202.1E-9,179.9E-9,162.1E-9,147.5E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
61.66E6,1.474E-6,775.9E-9,526.6E-9,398.5E-9,320.6E-9,268.1E-9,230.4E-9,202.0E-9,179.9E-9,162.1E-9,147.5E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
63.10E6,1.474E-6,775.8E-9,526.5E-9,398.5E-9,320.5E-9,268.1E-9,230.4E-9,202.0E-9,179.8E-9,162.0E-9,147.5E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
64.57E6,1.473E-6,775.7E-9,526.5E-9,398.4E-9,320.5E-9,268.1E-9,230.4E-9,202.0E-9,179.8E-9,162.0E-9,147.4E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
66.07E6,1.473E-6,775.6E-9,526.4E-9,398.4E-9,320.5E-9,268.0E-9,230.3E-9,201.9E-9,179.8E-9,162.0E-9,147.4E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
67.61E6,1.473E-6,775.5E-9,526.3E-9,398.3E-9,320.4E-9,268.0E-9,230.3E-9,201.9E-9,179.8E-9,162.0E-9,147.4E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
69.18E6,1.473E-6,775.4E-9,526.2E-9,398.3E-9,320.4E-9,268.0E-9,230.3E-9,201.9E-9,179.7E-9,162.0E-9,147.4E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
70.79E6,1.473E-6,775.3E-9,526.2E-9,398.2E-9,320.3E-9,267.9E-9,230.3E-9,201.9E-9,179.7E-9,161.9E-9,147.4E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
72.44E6,1.472E-6,775.2E-9,526.1E-9,398.2E-9,320.3E-9,267.9E-9,230.2E-9,201.8E-9,179.7E-9,161.9E-9,147.4E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
74.13E6,1.472E-6,775.1E-9,526.1E-9,398.1E-9,320.3E-9,267.9E-9,230.2E-9,201.8E-9,179.7E-9,161.9E-9,147.3E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
75.86E6,1.472E-6,775.0E-9,526.0E-9,398.1E-9,320.2E-9,267.8E-9,230.2E-9,201.8E-9,179.7E-9,161.9E-9,147.3E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
77.62E6,1.472E-6,774.9E-9,525.9E-9,398.0E-9,320.2E-9,267.8E-9,230.1E-9,201.8E-9,179.6E-9,161.9E-9,147.3E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
79.43E6,1.472E-6,774.8E-9,525.9E-9,398.0E-9,320.1E-9,267.8E-9,230.1E-9,201.8E-9,179.6E-9,161.9E-9,147.3E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
81.28E6,1.472E-6,774.8E-9,525.8E-9,398.0E-9,320.1E-9,267.7E-9,230.1E-9,201.7E-9,179.6E-9,161.8E-9,147.3E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
83.18E6,1.471E-6,774.7E-9,525.8E-9,397.9E-9,320.1E-9,267.7E-9,230.1E-9,201.7E-9,179.6E-9,161.8E-9,147.3E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
85.11E6,1.471E-6,774.6E-9,525.7E-9,397.9E-9,320.0E-9,267.7E-9,230.0E-9,201.7E-9,179.6E-9,161.8E-9,147.2E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
87.10E6,1.471E-6,774.5E-9,525.7E-9,397.8E-9,320.0E-9,267.7E-9,230.0E-9,201.7E-9,179.5E-9,161.8E-9,147.2E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
89.13E6,1.471E-6,774.4E-9,525.6E-9,397.8E-9,320.0E-9,267.6E-9,230.0E-9,201.6E-9,179.5E-9,161.8E-9,147.2E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
91.20E6,1.471E-6,774.4E-9,525.5E-9,397.7E-9,319.9E-9,267.6E-9,230.0E-9,201.6E-9,179.5E-9,161.7E-9,147.2E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
93.33E6,1.471E-6,774.3E-9,525.5E-9,397.7E-9,319.9E-9,267.6E-9,230.0E-9,201.6E-9,179.5E-9,161.7E-9,147.2E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
95.50E6,1.470E-6,774.2E-9,525.4E-9,397.7E-9,319.9E-9,267.5E-9,229.9E-9,201.6E-9,179.5E-9,161.7E-9,147.2E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
97.72E6,1.470E-6,774.1E-9,525.4E-9,397.6E-9,319.8E-9,267.5E-9,229.9E-9,201.6E-9,179.4E-9,161.7E-9,147.1E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
100.0E6,1.470E-6,774.0E-9,525.3E-9,397.6E-9,319.8E-9,267.5E-9,229.9E-9,201.5E-9,179.4E-9,161.7E-9,147.1E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
102.3E6,1.470E-6,774.0E-9,525.3E-9,397.5E-9,319.8E-9,267.5E-9,229.9E-9,201.5E-9,179.4E-9,161.7E-9,147.1E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
104.7E6,1.470E-6,773.9E-9,525.2E-9,397.5E-9,319.7E-9,267.4E-9,229.8E-9,201.5E-9,179.4E-9,161.6E-9,147.1E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
107.2E6,1.470E-6,773.8E-9,525.2E-9,397.5E-9,319.7E-9,267.4E-9,229.8E-9,201.5E-9,179.4E-9,161.6E-9,147.1E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
109.6E6,1.470E-6,773.7E-9,525.1E-9,397.4E-9,319.7E-9,267.4E-9,229.8E-9,201.5E-9,179.4E-9,161.6E-9,147.1E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
112.2E6,1.469E-6,773.6E-9,525.1E-9,397.4E-9,319.6E-9,267.3E-9,229.8E-9,201.4E-9,179.3E-9,161.6E-9,147.1E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
114.8E6,1.469E-6,773.5E-9,525.0E-9,397.3E-9,319.6E-9,267.3E-9,229.7E-9,201.4E-9,179.3E-9,161.6E-9,147.0E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
117.5E6,1.469E-6,773.5E-9,524.9E-9,397.3E-9,319.6E-9,267.3E-9,229.7E-9,201.4E-9,179.3E-9,161.6E-9,147.0E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
120.2E6,1.469E-6,773.4E-9,524.9E-9,397.2E-9,319.5E-9,267.3E-9,229.7E-9,201.4E-9,179.3E-9,161.5E-9,147.0E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
123.0E6,1.469E-6,773.3E-9,524.8E-9,397.2E-9,319.5E-9,267.2E-9,229.7E-9,201.3E-9,179.3E-9,161.5E-9,147.0E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
125.9E6,1.469E-6,773.2E-9,524.8E-9,397.2E-9,319.5E-9,267.2E-9,229.6E-9,201.3E-9,179.2E-9,161.5E-9,147.0E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
128.8E6,1.468E-6,773.1E-9,524.7E-9,397.1E-9,319.4E-9,267.2E-9,229.6E-9,201.3E-9,179.2E-9,161.5E-9,147.0E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
131.8E6,1.468E-6,773.0E-9,524.6E-9,397.1E-9,319.4E-9,267.1E-9,229.6E-9,201.3E-9,179.2E-9,161.5E-9,146.9E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
134.9E6,1.468E-6,772.9E-9,524.6E-9,397.0E-9,319.3E-9,267.1E-9,229.5E-9,201.3E-9,179.2E-9,161.4E-9,146.9E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
138.0E6,1.468E-6,772.8E-9,524.5E-9,397.0E-9,319.3E-9,267.1E-9,229.5E-9,201.2E-9,179.1E-9,161.4E-9,146.9E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
141.3E6,1.468E-6,772.7E-9,524.4E-9,396.9E-9,319.3E-9,267.0E-9,229.5E-9,201.2E-9,179.1E-9,161.4E-9,146.9E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
144.5E6,1.467E-6,772.6E-9,524.4E-9,396.8E-9,319.2E-9,267.0E-9,229.5E-9,201.2E-9,179.1E-9,161.4E-9,146.9E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
147.9E6,1.467E-6,772.5E-9,524.3E-9,396.8E-9,319.2E-9,267.0E-9,229.4E-9,201.1E-9,179.1E-9,161.4E-9,146.8E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
151.4E6,1.467E-6,772.4E-9,524.2E-9,396.7E-9,319.1E-9,266.9E-9,229.4E-9,201.1E-9,179.0E-9,161.3E-9,146.8E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
154.9E6,1.467E-6,772.3E-9,524.1E-9,396.7E-9,319.1E-9,266.9E-9,229.4E-9,201.1E-9,179.0E-9,161.3E-9,146.8E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
158.5E6,1.467E-6,772.1E-9,524.1E-9,396.6E-9,319.0E-9,266.8E-9,229.3E-9,201.1E-9,179.0E-9,161.3E-9,146.8E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
162.2E6,1.466E-6,772.0E-9,524.0E-9,396.6E-9,319.0E-9,266.8E-9,229.3E-9,201.0E-9,179.0E-9,161.3E-9,146.7E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
166.0E6,1.466E-6,771.9E-9,523.9E-9,396.5E-9,318.9E-9,266.8E-9,229.2E-9,201.0E-9,178.9E-9,161.2E-9,146.7E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
169.8E6,1.466E-6,771.8E-9,523.8E-9,396.4E-9,318.9E-9,266.7E-9,229.2E-9,201.0E-9,178.9E-9,161.2E-9,146.7E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
173.8E6,1.466E-6,771.6E-9,523.7E-9,396.3E-9,318.8E-9,266.7E-9,229.2E-9,200.9E-9,178.9E-9,161.2E-9,146.7E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
177.8E6,1.465E-6,771.5E-9,523.6E-9,396.3E-9,318.8E-9,266.6E-9,229.1E-9,200.9E-9,178.8E-9,161.1E-9,146.6E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
182.0E6,1.465E-6,771.3E-9,523.5E-9,396.2E-9,318.7E-9,266.6E-9,229.1E-9,200.8E-9,178.8E-9,161.1E-9,146.6E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
186.2E6,1.465E-6,771.2E-9,523.4E-9,396.1E-9,318.6E-9,266.5E-9,229.0E-9,200.8E-9,178.8E-9,161.1E-9,146.6E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
190.5E6,1.464E-6,771.0E-9,523.3E-9,396.0E-9,318.6E-9,266.4E-9,229.0E-9,200.8E-9,178.7E-9,161.1E-9,146.6E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
195.0E6,1.464E-6,770.8E-9,523.2E-9,395.9E-9,318.5E-9,266.4E-9,228.9E-9,200.7E-9,178.7E-9,161.0E-9,146.5E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
199.5E6,1.464E-6,770.7E-9,523.0E-9,395.9E-9,318.4E-9,266.3E-9,228.9E-9,200.7E-9,178.6E-9,161.0E-9,146.5E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
204.2E6,1.463E-6,770.5E-9,522.9E-9,395.8E-9,318.3E-9,266.3E-9,228.8E-9,200.6E-9,178.6E-9,160.9E-9,146.5E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
208.9E6,1.463E-6,770.3E-9,522.8E-9,395.7E-9,318.3E-9,266.2E-9,228.8E-9,200.6E-9,178.6E-9,160.9E-9,146.4E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
213.8E6,1.463E-6,770.1E-9,522.7E-9,395.6E-9,318.2E-9,266.1E-9,228.7E-9,200.5E-9,178.5E-9,160.9E-9,146.4E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
218.8E6,1.462E-6,769.9E-9,522.5E-9,395.5E-9,318.1E-9,266.1E-9,228.7E-9,200.5E-9,178.5E-9,160.8E-9,146.3E-9,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
